Time (s),Real Voltage (V),AIN1 (V)
3608.304442167282,2.8667840517882723,2.866997718811035
3608.701507091522,2.8670211503922474,2.867313861846924
3609.0995573997498,2.8660724828660022,2.8663651943206787
3609.4946212768555,2.8659935663163196,2.866286277770996
3609.8906614780426,2.8660726107482333,2.866286277770996
3610.289713859558,2.8664679087523837,2.8666815757751465
3610.685181617737,2.8664677808701526,2.866760492324829
3611.0832364559174,2.866625980270328,2.866839647293091
3611.479871749878,2.8664679087523837,2.8666815757751465
3611.875342130661,2.866151637834264,2.8664443492889404
3612.274972677231,2.8664679087523837,2.8666815757751465
3612.6730320453644,2.86638886432047,2.8666815757751465
3613.069083213806,2.8665469358384144,2.866839647293091
3613.4651362895966,2.86638886432047,2.8666815757751465
3613.8631777763367,2.8664679087523837,2.8666815757751465
3614.2632400989532,2.8670210398558993,2.867234706878662
3614.659712791443,2.8665468253020663,2.866760492324829
3615.060343027115,2.866388753784122,2.8666024208068848
3615.4573991298676,2.86638886432047,2.8666815757751465
3615.8564541339874,2.8664679087523837,2.8666815757751465
3616.2549271583557,2.86638886432047,2.8666815757751465
3616.6499650478363,2.8667050073563587,2.866997718811035
3617.047609567642,2.86638886432047,2.8666815757751465
3617.446083545685,2.8665468253020663,2.866760492324829
3617.8467099666595,2.8660724828660022,2.8663651943206787
3618.2442054748535,2.8663097093522083,2.8666024208068848
3618.639238834381,2.86638886432047,2.8666815757751465
3619.034858226776,2.8662305543839466,2.866523265838623
3619.4299235343933,2.8667048968200106,2.8669185638427734
3619.823979616165,2.866863078874303,2.8671557903289795
3620.219030857086,2.866625852388097,2.8669185638427734
3620.61808180809,2.8665468253020663,2.866760492324829
3621.0151364803314,2.8663095988158602,2.866523265838623
3621.4096064567566,2.866625980270328,2.866839647293091
3621.8056592941284,2.866625852388097,2.8669185638427734
3622.2037122249603,2.86638886432047,2.8666815757751465
3622.600762605667,2.866625962895341,2.866997718811035
3622.998816728592,2.8667839239060413,2.8670766353607178
3623.3944482803345,2.866625852388097,2.8669185638427734
3623.7899236679077,2.866625852388097,2.8669185638427734
3624.184552669525,2.8667050073563587,2.866997718811035
3624.580596446991,2.8665469358384144,2.866839647293091
3624.9866552352905,2.866625852388097,2.8669185638427734
3625.3841338157654,2.8667839239060413,2.8670766353607178
3625.7817549705505,2.866863078874303,2.8671557903289795
3626.1788144111633,2.86710006694193,2.8673927783966064
3626.575870990753,2.8663097093522083,2.8666024208068848
3626.974344968796,2.866388753784122,2.8666024208068848
3627.369975090027,2.8663097093522083,2.8666024208068848
3627.770450592041,2.866151637834264,2.8664443492889404
3628.1735026836395,2.86638886432047,2.8666815757751465
3628.575136423111,2.8662306822661776,2.8664443492889404
3628.9751918315887,2.8665468253020663,2.866760492324829
3629.3752455711365,2.8665469358384144,2.866839647293091
3629.7732858657837,2.86638886432047,2.8666815757751465
3630.1713495254517,2.8663097093522083,2.8666024208068848
3630.568822860718,2.8667048968200106,2.8669185638427734
3630.96687912941,2.8671791113738436,2.8673927783966064
3631.3655076026917,2.8667050073563587,2.866997718811035
3631.762983083725,2.8667840517882723,2.866997718811035
3632.163031578064,2.8667050073563587,2.866997718811035
3632.560074329376,2.866625852388097,2.8669185638427734
3632.963718175888,2.867100194824161,2.867313861846924
3633.360772371292,2.8671792219101917,2.867471933364868
3633.7652337551117,2.8667839239060413,2.8670766353607178
3634.165870666504,2.8667050073563587,2.866997718811035
3634.5629312992096,2.866862968337955,2.8670766353607178
3634.958981513977,2.866625980270328,2.866839647293091
3635.3540239334106,2.8664677808701526,2.866760492324829
3635.751086950302,2.8665469358384144,2.866839647293091
3636.149129629135,2.8667050073563587,2.866997718811035
3636.545191526413,2.8667840517882723,2.866997718811035
3636.947245836258,2.8667050073563587,2.866997718811035
3637.349289894104,2.866625852388097,2.8669185638427734
3637.7503519058228,2.8667048968200106,2.8669185638427734
3638.147824048996,2.86710006694193,2.8673927783966064
3638.549448490143,2.8665469358384144,2.866839647293091
3638.9445130825043,2.866625852388097,2.8669185638427734
3639.3445632457733,2.8667050073563587,2.866997718811035
3639.7390353679657,2.866625852388097,2.8669185638427734
3640.1376552581787,2.86638886432047,2.8666815757751465
3640.534722805023,2.8665469358384144,2.866839647293091
3640.9291944503784,2.8667050073563587,2.866997718811035
3641.3268163204193,2.8667048968200106,2.8669185638427734
3641.727290868759,2.866863078874303,2.8671557903289795
3642.123931646347,2.866625980270328,2.866839647293091
3642.5234060287476,2.8664679087523837,2.8666815757751465
3642.922038793564,2.866625980270328,2.866839647293091
3643.3190677165985,2.8663097093522083,2.8666024208068848
3643.719561100006,2.8664679087523837,2.8666815757751465
3644.1141822338104,2.8667050073563587,2.866997718811035
3644.513247013092,2.8667840517882723,2.866997718811035
3644.908718109131,2.8667839239060413,2.8670766353607178
3645.3083112239838,2.866862968337955,2.8670766353607178
3645.706825733185,2.866625852388097,2.8669185638427734
3646.103457212448,2.866862968337955,2.8670766353607178
3646.5029299259186,2.86638886432047,2.8666815757751465
3646.9019758701324,2.8665469358384144,2.866839647293091
3647.3036155700684,2.866625980270328,2.866839647293091
3647.696086883545,2.8667050073563587,2.866997718811035
3648.095715522766,2.8667050073563587,2.866997718811035
3648.4907746315002,2.8667050073563587,2.866997718811035
3648.8872439861298,2.8667050073563587,2.866997718811035
3649.281298160553,2.866467891377397,2.866839647293091
3649.680928468704,2.866625852388097,2.8669185638427734
3650.074981212616,2.866862968337955,2.8670766353607178
3650.4710400104523,2.866151637834264,2.8664443492889404
3650.8694989681244,2.866625852388097,2.8669185638427734
3651.2645585536957,2.8664677808701526,2.866760492324829
3651.6591947078705,2.8667050073563587,2.866997718811035
3652.0556631088257,2.866863078874303,2.8671557903289795
3652.4552960395813,2.8667050073563587,2.866997718811035
3652.853771686554,2.8672582663421053,2.867471933364868
3653.250823020935,2.8669421233062167,2.8671557903289795
3653.6494562625885,2.86638886432047,2.8666815757751465
3654.044507741928,2.8662305543839466,2.866523265838623
3654.440564393997,2.86638886432047,2.8666815757751465
3654.8400242328644,2.8667839239060413,2.8670766353607178
3655.2346642017365,2.8667048968200106,2.8669185638427734
3655.6301317214966,2.8664677808701526,2.866760492324829
3656.0242204666138,2.866388753784122,2.8666024208068848
3656.420825242996,2.8662306822661776,2.8664443492889404
3656.818874359131,2.866625852388097,2.8669185638427734
3657.215931892395,2.8665469358384144,2.866839647293091
3657.6309821605682,2.8665469358384144,2.866839647293091
3658.030028104782,2.866625852388097,2.8669185638427734
3658.4250872135162,2.866625852388097,2.8669185638427734
3658.8211398124695,2.8662305543839466,2.866523265838623
3659.21919131279,2.8667839239060413,2.8670766353607178
3659.614665031433,2.866625852388097,2.8669185638427734
3660.0107181072235,2.86638886432047,2.8666815757751465
3660.409348011017,2.866625852388097,2.8669185638427734
3660.8064012527466,2.866625852388097,2.8669185638427734
3661.2048740386963,2.8669419954239856,2.867234706878662
3661.6005086898804,2.8667050073563587,2.866997718811035
3661.9989805221558,2.8664677808701526,2.866760492324829
3662.3946149349213,2.8667839239060413,2.8670766353607178
3662.79065489769,2.866863078874303,2.8671557903289795
3663.1887109279633,2.8664677808701526,2.866760492324829
3663.585769891739,2.866863078874303,2.8671557903289795
3663.983813524246,2.866862968337955,2.8670766353607178
3664.380875110626,2.8667050073563587,2.866997718811035
3664.7789306640625,2.866625852388097,2.8669185638427734
3665.175355911255,2.86638886432047,2.8666815757751465
3665.5704441070557,2.86638886432047,2.8666815757751465
3665.9695081710815,2.8667840517882723,2.866997718811035
3666.366140604019,2.866863078874303,2.8671557903289795
3666.7666120529175,2.8670211503922474,2.867313861846924
3667.165249109268,2.866625980270328,2.866839647293091
3667.559716463089,2.8671791113738436,2.8673927783966064
3667.955759525299,2.8672581384598743,2.867550849914551
3668.3548135757446,2.8664677808701526,2.866760492324829
3668.7504534721375,2.8664677808701526,2.866760492324829
3669.1495065689087,2.866863078874303,2.8671557903289795
3669.545975446701,2.8667048968200106,2.8669185638427734
3669.9440240859985,2.866625852388097,2.8669185638427734
3670.34166264534,2.866625852388097,2.8669185638427734
3670.7391374111176,2.8665469358384144,2.866839647293091
3671.1362001895905,2.8667048968200106,2.8669185638427734
3671.534244298935,2.8667050073563587,2.866997718811035
3671.931294441223,2.866863078874303,2.8671557903289795
3672.3289172649384,2.8669421233062167,2.8671557903289795
3672.723977327347,2.8667048968200106,2.8669185638427734
3673.121452331543,2.866625980270328,2.866839647293091
3673.5190737247467,2.8665468253020663,2.866760492324829
3673.915556192398,2.8663097093522083,2.8666024208068848
3674.314608812332,2.866862968337955,2.8670766353607178
3674.7126536369324,2.8667839239060413,2.8670766353607178
3675.1107041835785,2.8665469358384144,2.866839647293091
3675.5093398094177,2.866625852388097,2.8669185638427734
3675.9064071178436,2.866625980270328,2.866839647293091
3676.303867816925,2.8664679087523837,2.8666815757751465
3676.700924873352,2.8667050073563587,2.866997718811035
3677.0989780426025,2.8672581384598743,2.867550849914551
3677.4945998191833,2.866863078874303,2.8671557903289795
3677.8906664848328,2.8669421233062167,2.8671557903289795
3678.285137653351,2.8667050073563587,2.866997718811035
3678.679766893387,2.8667839239060413,2.8670766353607178
3679.0772297382355,2.8669421233062167,2.8671557903289795
3679.474874019623,2.8669419954239856,2.867234706878662
3679.8703441619873,2.8663097093522083,2.8666024208068848
3680.265400648117,2.8667840517882723,2.866997718811035
3680.664031982422,2.8669419954239856,2.867234706878662
3681.0600802898407,2.867337182891788,2.867550849914551
3681.4555554389954,2.8672582663421053,2.867471933364868
3681.8541860580444,2.8664679087523837,2.8666815757751465
3682.249661922455,2.8663097093522083,2.8666024208068848
3682.644710302353,2.8665469358384144,2.866839647293091
3683.0423336029053,2.866625852388097,2.8669185638427734
3683.439395427704,2.8667050073563587,2.866997718811035
3683.8344485759735,2.866388753784122,2.8666024208068848
3684.2294931411743,2.866388753784122,2.8666024208068848
3684.6245470046997,2.8667050073563587,2.866997718811035
3685.0200238227844,2.8669419954239856,2.867234706878662
3685.4146604537964,2.8670210398558993,2.867234706878662
3685.8101375102997,2.8669419954239856,2.867234706878662
3686.205182313919,2.8667050073563587,2.866997718811035
3686.5992336273193,2.8664677808701526,2.866760492324829
3686.994873046875,2.8667048968200106,2.8669185638427734
3687.389919757843,2.8667839239060413,2.8670766353607178
3687.7853899002075,2.866625852388097,2.8669185638427734
3688.180023908615,2.8667050073563587,2.866997718811035
3688.5750687122345,2.866863078874303,2.8671557903289795
3688.970537185669,2.8662306822661776,2.8664443492889404
3689.365600824356,2.8664679087523837,2.8666815757751465
3689.760251045227,2.8667050073563587,2.866997718811035
3690.15527510643,2.866862968337955,2.8670766353607178
3690.5507583618164,2.866625852388097,2.8669185638427734
3690.949805021286,2.866625852388097,2.8669185638427734
3691.345433950424,2.8665469358384144,2.866839647293091
3691.7404973506927,2.8667050073563587,2.866997718811035
3692.1395506858826,2.866862968337955,2.8670766353607178
3692.5355985164642,2.866625980270328,2.866839647293091
3692.931649684906,2.8665469358384144,2.866839647293091
3693.330706357956,2.8664677808701526,2.866760492324829
3693.726178407669,2.8667048968200106,2.8669185638427734
3694.1252267360687,2.8665469358384144,2.866839647293091
3694.521281003952,2.8662305543839466,2.866523265838623
3694.919337749481,2.8670211503922474,2.867313861846924
3695.315959215164,2.866625852388097,2.8669185638427734
3695.7144305706024,2.8663097093522083,2.8666024208068848
3696.1130719184875,2.8664677808701526,2.866760492324829
3696.5105469226837,2.8663097093522083,2.8666024208068848
3696.9011669158936,2.866151527297916,2.8663651943206787
3697.2992208004,2.8664679087523837,2.8666815757751465
3697.694281578064,2.8659935663163196,2.866286277770996
3698.0903267860413,2.8663097093522083,2.8666024208068848
3698.483389854431,2.8669421233062167,2.8671557903289795
3698.882440328598,2.8663097093522083,2.8666024208068848
3699.276491880417,2.865914411348058,2.8662071228027344
3699.674530982971,2.86638886432047,2.8666815757751465
3700.066594362259,2.8671791113738436,2.8673927783966064
3700.464649438858,2.8660724828660022,2.8663651943206787
3700.8621232509613,2.8663095988158602,2.866523265838623
3701.260204076767,2.8664679087523837,2.8666815757751465
3701.655223608017,2.86638886432047,2.8666815757751465
3702.050858974457,2.866625980270328,2.866839647293091
3702.4499039649963,2.8667839239060413,2.8670766353607178
3702.845383167267,2.8665468253020663,2.866760492324829
3703.2454364299774,2.8664677808701526,2.866760492324829
3703.6404807567596,2.86638886432047,2.8666815757751465
3704.0355310440063,2.8665469358384144,2.866839647293091
3704.4345922470093,2.866625852388097,2.8669185638427734
3704.8301906585693,2.8664677808701526,2.866760492324829
3705.221692085266,2.8660726107482333,2.866286277770996
3705.6203215122223,2.866388736409135,2.866760492324829
3706.0163538455963,2.866625980270328,2.866839647293091
3706.4164266586304,2.8665469358384144,2.866839647293091
3706.8149123191833,2.8667050073563587,2.866997718811035
3707.2099545001984,2.8663097093522083,2.8666024208068848
3707.605011701584,2.8663097093522083,2.8666024208068848
3708.0016453266144,2.8664677808701526,2.866760492324829
3708.3996975421906,2.8665468253020663,2.866760492324829
3708.795173883438,2.8665469358384144,2.866839647293091
3709.190794467926,2.8665468253020663,2.866760492324829
3709.589275121689,2.8667839239060413,2.8670766353607178
3709.985328435898,2.8669421233062167,2.8671557903289795
3710.3803718090057,2.86710006694193,2.8673927783966064
3710.775424003601,2.866625852388097,2.8669185638427734
3711.171064853668,2.8657563398301136,2.86604905128479
3711.5695400238037,2.8664677808701526,2.866760492324829
3711.9661693573,2.866388753784122,2.8666024208068848
3712.365223169327,2.866625980270328,2.866839647293091
3712.7602784633636,2.8665468253020663,2.866760492324829
3713.1563308238983,2.8663097093522083,2.8666024208068848
3713.554790019989,2.86638886432047,2.8666815757751465
3713.951434135437,2.8665468253020663,2.866760492324829
3714.349903821945,2.8664679087523837,2.8666815757751465
3714.745527744293,2.8665469358384144,2.866839647293091
3715.1445910930634,2.866625980270328,2.866839647293091
3715.5400626659393,2.8664677808701526,2.866760492324829
3715.935693502426,2.8662305543839466,2.866523265838623
3716.3347492218018,2.8663097093522083,2.8666024208068848
3716.730223417282,2.8664679087523837,2.8666815757751465
3717.1252760887146,2.8667048968200106,2.8669185638427734
3717.539907693863,2.8664677808701526,2.866760492324829
3717.935380220413,2.8663097093522083,2.8666024208068848
3718.332015275955,2.8665469358384144,2.866839647293091
3718.73006439209,2.8665469358384144,2.866839647293091
3719.1251182556152,2.8667050073563587,2.866997718811035
3719.520583629608,2.8659935663163196,2.866286277770996
3719.9202325344086,2.8667050073563587,2.866997718811035
3720.3152763843536,2.8665469358384144,2.866839647293091
3720.710326194763,2.8665469358384144,2.866839647293091
3721.1068003177643,2.86638886432047,2.8666815757751465
3721.5048434734344,2.8669419954239856,2.867234706878662
3721.900485277176,2.8667839239060413,2.8670766353607178
3722.2955379486084,2.8667839239060413,2.8670766353607178
3722.6910150051117,2.8667050073563587,2.866997718811035
3723.0896434783936,2.8663097093522083,2.8666024208068848
3723.4856939315796,2.8665469358384144,2.866839647293091
3723.884739637375,2.86638886432047,2.8666815757751465
3724.2802319526672,2.8664677808701526,2.866760492324829
3724.67626619339,2.8664679087523837,2.8666815757751465
3725.0743231773376,2.8667840517882723,2.866997718811035
3725.4763753414154,2.8665469358384144,2.866839647293091
3725.875010251999,2.8667050073563587,2.866997718811035
3726.2730667591095,2.8670210398558993,2.867234706878662
3726.670107603073,2.8670210398558993,2.867234706878662
3727.0671718120575,2.866862968337955,2.8670766353607178
3727.4652206897736,2.8660724828660022,2.8663651943206787
3727.860265016556,2.8660724828660022,2.8663651943206787
3728.2553293704987,2.8667050073563587,2.866997718811035
3728.6503760814667,2.8669419954239856,2.867234706878662
3729.0458505153656,2.866863078874303,2.8671557903289795
3729.4484853744507,2.86638886432047,2.8666815757751465
3729.8449561595917,2.86638886432047,2.8666815757751465
3730.241590976715,2.866625980270328,2.866839647293091
3730.6396391391754,2.866625852388097,2.8669185638427734
3731.0351135730743,2.8665469358384144,2.866839647293091
3731.434178352356,2.8664677808701526,2.866760492324829
3731.8302352428436,2.866388753784122,2.8666024208068848
3732.22687125206,2.866625852388097,2.8669185638427734
3732.626928329468,2.8665469358384144,2.866839647293091
3733.0254049301147,2.8665469358384144,2.866839647293091
3733.421028614044,2.866625852388097,2.8669185638427734
3733.8200948238373,2.866625980270328,2.866839647293091
3734.216570854187,2.8664677808701526,2.866760492324829
3734.6151983737946,2.8665468253020663,2.866760492324829
3735.011263370514,2.86638886432047,2.8666815757751465
3735.4103231430054,2.8665469358384144,2.866839647293091
3735.8073675632477,2.8665469358384144,2.866839647293091
3736.2054314613342,2.8667050073563587,2.866997718811035
3736.601490020752,2.866625852388097,2.8669185638427734
3736.999546766281,2.8667050073563587,2.866997718811035
3737.3955993652344,2.8664677808701526,2.866760492324829
3737.79065489769,2.866625980270328,2.866839647293091
3738.1857109069824,2.8667840517882723,2.866997718811035
3738.5807642936707,2.8664677808701526,2.866760492324829
3738.979819059372,2.8665468253020663,2.866760492324829
3739.377298593521,2.8665468253020663,2.866760492324829
3739.7749280929565,2.8667839239060413,2.8670766353607178
3740.1704137325287,2.8669419954239856,2.867234706878662
3740.566045999527,2.867100194824161,2.867313861846924
3740.965099096298,2.8663097093522083,2.8666024208068848
3741.361155986786,2.8663097093522083,2.8666024208068848
3741.760236978531,2.8663097093522083,2.8666024208068848
3742.1556906700134,2.8665469358384144,2.866839647293091
3742.5533199310303,2.8665469358384144,2.866839647293091
3742.9503831863403,2.866862968337955,2.8670766353607178
3743.3458576202393,2.86638886432047,2.8666815757751465
3743.7444858551025,2.8665468253020663,2.866760492324829
3744.141550540924,2.86638886432047,2.8666815757751465
3744.540607690811,2.8664677808701526,2.866760492324829
3744.935664653778,2.8665469358384144,2.866839647293091
3745.3317177295685,2.8664677808701526,2.866760492324829
3745.7297744750977,2.8664677808701526,2.866760492324829
3746.126243829727,2.8663097093522083,2.8666024208068848
3746.524877309799,2.8662305543839466,2.866523265838623
3746.920941591263,2.8665469358384144,2.866839647293091
3747.319417953491,2.86638886432047,2.8666815757751465
3747.713046312332,2.8667840517882723,2.866997718811035
3748.1125321388245,2.86638886432047,2.8666815757751465
3748.5071654319763,2.8660724828660022,2.8663651943206787
3748.901640892029,2.8659935663163196,2.866286277770996
3749.2972671985626,2.86638886432047,2.8666815757751465
3749.692330598831,2.866863078874303,2.8671557903289795
3750.086808681488,2.866625980270328,2.866839647293091
3750.485865831375,2.866151527297916,2.8663651943206787
3750.885501384735,2.8663097093522083,2.8666024208068848
3751.281975507736,2.866625852388097,2.8669185638427734
3751.6810340881348,2.866625852388097,2.8669185638427734
3752.0816695690155,2.8669421233062167,2.8671557903289795
3752.4811446666718,2.8669419954239856,2.867234706878662
3752.88077378273,2.8663097093522083,2.8666024208068848
3753.277247905731,2.8662305543839466,2.866523265838623
3753.6768956184387,2.8664679087523837,2.8666815757751465
3754.0763671398163,2.86638886432047,2.8666815757751465
3754.4764165878296,2.866388753784122,2.8666024208068848
3754.87606215477,2.866862968337955,2.8670766353607178
3755.2755386829376,2.8662305543839466,2.866523265838623
3755.672189474106,2.8658354947983753,2.8661282062530518
3756.0712308883667,2.865677423280431,2.8659701347351074
3756.4712851047516,2.8657564677123446,2.8659701347351074
3756.8707542419434,2.865914411348058,2.8662071228027344
3757.267399787903,2.8663097093522083,2.8666024208068848
3757.6658754348755,2.8667839239060413,2.8670766353607178
3758.061933994293,2.8669419954239856,2.867234706878662
3758.4615709781647,2.8662305543839466,2.866523265838623
3758.86062335968,2.86638886432047,2.8666815757751465
3759.257100582123,2.8663097093522083,2.8666024208068848
3759.6561880111694,2.8663097093522083,2.8666024208068848
3760.05579161644,2.8663097093522083,2.8666024208068848
3760.4528484344482,2.8663097093522083,2.8666024208068848
3760.8513152599335,2.8667050073563587,2.866997718811035
3761.2509593963623,2.8662305543839466,2.866523265838623
3761.647015094757,2.8663095988158602,2.866523265838623
3762.0460617542267,2.8664677808701526,2.866760492324829
3762.446130990982,2.8665468253020663,2.866760492324829
3762.8461871147156,2.8664677808701526,2.866760492324829
3763.2422313690186,2.866388753784122,2.8666024208068848
3763.6412954330444,2.866625852388097,2.8669185638427734
3764.041347503662,2.8663097093522083,2.8666024208068848
3764.441405773163,2.8663097093522083,2.8666024208068848
3764.8414657115936,2.866388753784122,2.8666024208068848
3765.2405200004578,2.86638886432047,2.8666815757751465
3765.637568473816,2.8663095988158602,2.866523265838623
3766.0350427627563,2.86638886432047,2.8666815757751465
3766.4316890239716,2.8669419954239856,2.867234706878662
3766.8307473659515,2.8662305543839466,2.866523265838623
3767.2272114753723,2.8664677808701526,2.866760492324829
3767.62428355217,2.866388753784122,2.8666024208068848
3768.023912668228,2.8664677808701526,2.866760492324829
3768.421957731247,2.8658354947983753,2.8661282062530518
3768.8210237026215,2.8659934557799716,2.8662071228027344
3769.2170839309692,2.86638886432047,2.8666815757751465
3769.6171267032623,2.8667840517882723,2.866997718811035
3770.019606113434,2.866388753784122,2.8666024208068848
3770.4152476787567,2.86638886432047,2.8666815757751465
3770.812734603882,2.86638886432047,2.8666815757751465
3771.2093603610992,2.8667050073563587,2.866997718811035
3771.607417345047,2.8663097093522083,2.8666024208068848
3772.0058925151825,2.86638886432047,2.8666815757751465
3772.4009380340576,2.866151637834264,2.8664443492889404
3772.7975838184357,2.86638886432047,2.8666815757751465
3773.1986429691315,2.8665469358384144,2.866839647293091
3773.597694158554,2.8659935663163196,2.866286277770996
3773.9947504997253,2.8663097093522083,2.8666024208068848
3774.391806602478,2.8665469358384144,2.866839647293091
3774.791852712631,2.8664677808701526,2.866760492324829
3775.1909160614014,2.8664679087523837,2.8666815757751465
3775.585974216461,2.8662305543839466,2.866523265838623
3775.98202753067,2.86638886432047,2.8666815757751465
3776.379495859146,2.8664679087523837,2.8666815757751465
3776.7775559425354,2.8664677808701526,2.866760492324829
3777.17520737648,2.8665469358384144,2.866839647293091
3777.593670129776,2.866151527297916,2.8663651943206787
3777.990733385086,2.8663095988158602,2.866523265838623
3778.3877885341644,2.8662305543839466,2.866523265838623
3778.7898395061493,2.8663097093522083,2.8666024208068848
3779.1854746341705,2.8662305543839466,2.866523265838623
3779.5835299491882,2.8659935663163196,2.866286277770996
3779.979590177536,2.86638886432047,2.8666815757751465
3780.3766477108,2.8664677808701526,2.866760492324829
3780.7741236686707,2.8664677808701526,2.866760492324829
3781.170749425888,2.8662305543839466,2.866523265838623
3781.5658135414124,2.8662305543839466,2.866523265838623
3781.9622893333435,2.8663097093522083,2.8666024208068848
3782.361917734146,2.8667050073563587,2.866997718811035
3782.7593982219696,2.8660724828660022,2.8663651943206787
3783.1550376415253,2.865914411348058,2.8662071228027344
3783.55250954628,2.8660724828660022,2.8663651943206787
3783.9515590667725,2.8662305543839466,2.866523265838623
3784.35520529747,2.8663097093522083,2.8666024208068848
3784.7502574920654,2.8660724828660022,2.8663651943206787
3785.145310163498,2.8663097093522083,2.8666024208068848
3785.540373325348,2.8664679087523837,2.8666815757751465
3785.937430381775,2.8663097093522083,2.8666024208068848
3786.3384816646576,2.8664677808701526,2.866760492324829
3786.734959602356,2.866625980270328,2.866839647293091
3787.1335940361023,2.8657563398301136,2.86604905128479
3787.531070947647,2.866151637834264,2.8664443492889404
3787.927706718445,2.866388753784122,2.8666024208068848
3788.3247628211975,2.866625852388097,2.8669185638427734
3788.7242426872253,2.866625852388097,2.8669185638427734
3789.1202914714813,2.8663097093522083,2.8666024208068848
3789.516926050186,2.866151637834264,2.8664443492889404
3789.9153985977173,2.8663095988158602,2.866523265838623
3790.310453891754,2.8664677808701526,2.866760492324829
3790.707518339157,2.866625852388097,2.8669185638427734
3791.1081807613373,2.8667839239060413,2.8670766353607178
3791.5196220874786,2.86638886432047,2.8666815757751465
3791.9152648448944,2.8663097093522083,2.8666024208068848
3792.312742471695,2.86638886432047,2.8666815757751465
3792.7113687992096,2.8670211503922474,2.867313861846924
3793.107853412628,2.8670211503922474,2.867313861846924
3793.5069131851196,2.866625852388097,2.8669185638427734
3793.9065380096436,2.8667839239060413,2.8670766353607178
3794.3056030273438,2.8665469358384144,2.866839647293091
3794.7016565799713,2.8665469358384144,2.866839647293091
3795.099722146988,2.866388753784122,2.8666024208068848
3795.498769044876,2.86638886432047,2.8666815757751465
3795.896825313568,2.8667839239060413,2.8670766353607178
3796.2948820590973,2.8663097093522083,2.8666024208068848
3796.692330598831,2.8664677808701526,2.866760492324829
3797.0939934253693,2.8665469358384144,2.866839647293091
3797.489048719406,2.866625852388097,2.8669185638427734
3797.8840935230255,2.8664677808701526,2.866760492324829
3798.283160686493,2.8664679087523837,2.8666815757751465
3798.678635120392,2.866625852388097,2.8669185638427734
3799.0742623806,2.866863078874303,2.8671557903289795
3799.46932554245,2.866625980270328,2.866839647293091
3799.864340543747,2.8665469358384144,2.866839647293091
3800.257436990738,2.866863078874303,2.8671557903289795
3800.6554827690125,2.866625980270328,2.866839647293091
3801.052547931671,2.8664677808701526,2.866760492324829
3801.450602531433,2.8665468253020663,2.866760492324829
3801.84765458107,2.8665468253020663,2.866760492324829
3802.246124982834,2.8665469358384144,2.866839647293091
3802.6421897411346,2.8667050073563587,2.866997718811035
3803.0422518253326,2.866863078874303,2.8671557903289795
3803.441880941391,2.8664677808701526,2.866760492324829
3803.8403265476227,2.8669421233062167,2.8671557903289795
3804.2369997501373,2.866625852388097,2.8669185638427734
3804.635461807251,2.8667048968200106,2.8669185638427734
3805.031104326248,2.8665469358384144,2.866839647293091
3805.4341609477997,2.8664677808701526,2.866760492324829
3805.830628156662,2.8665469358384144,2.866839647293091
3806.2272725105286,2.866625852388097,2.8669185638427734
3806.62574839592,2.8670211503922474,2.867313861846924
3807.0203812122345,2.8669419954239856,2.867234706878662
3807.415848493576,2.8664677808701526,2.866760492324829
3807.8119146823883,2.8667048968200106,2.8669185638427734
3808.210970401764,2.8663095988158602,2.866523265838623
3808.60701918602,2.86638886432047,2.8666815757751465
3809.0056631565094,2.8665469358384144,2.866839647293091
3809.401717185974,2.8665468253020663,2.866760492324829
3809.7967615127563,2.8664677808701526,2.866760492324829
3810.195248365402,2.8665469358384144,2.866839647293091
3810.592884540558,2.866625852388097,2.8669185638427734
3810.9803216457367,2.866863078874303,2.8671557903289795
3811.3789942264557,2.8662305543839466,2.866523265838623
3811.776042699814,2.8665468253020663,2.866760492324829
3812.171526193619,2.865914411348058,2.8662071228027344
3812.567150115967,2.8660726107482333,2.866286277770996
3812.9672179222107,2.8664679087523837,2.8666815757751465
3813.365693092346,2.8663097093522083,2.8666024208068848
3813.761748790741,2.8667048968200106,2.8669185638427734
3814.161803007126,2.866625980270328,2.866839647293091
3814.561443567276,2.866625980270328,2.866839647293091
3814.9569158554077,2.866863078874303,2.8671557903289795
3815.3555495738983,2.867100194824161,2.867313861846924
3815.7510240077972,2.8670211503922474,2.867313861846924
3816.1470789909363,2.86710006694193,2.8673927783966064
3816.5477204322815,2.86638886432047,2.8666815757751465
3816.947192430496,2.8665469358384144,2.866839647293091
3817.3478307724,2.866625980270328,2.866839647293091
3817.745875120163,2.866625852388097,2.8669185638427734
3818.142941236496,2.866625980270328,2.866839647293091
3818.541996717453,2.8667050073563587,2.866997718811035
3818.9380486011505,2.8667839239060413,2.8670766353607178
3819.3365206718445,2.866388753784122,2.8666024208068848
3819.7331643104553,2.866151637834264,2.8664443492889404
3820.1322300434113,2.8663097093522083,2.8666024208068848
3820.530684232712,2.8664677808701526,2.866760492324829
3820.9293308258057,2.8665469358384144,2.866839647293091
3821.327807188034,2.8665469358384144,2.866839647293091
3821.728441953659,2.866151637834264,2.8664443492889404
3822.1274976730347,2.866467891377397,2.866839647293091
3822.5275597572327,2.8664677808701526,2.866760492324829
3822.9290206432343,2.86638886432047,2.8666815757751465
3823.3286652565002,2.8670211503922474,2.867313861846924
3823.727725505829,2.8662305543839466,2.866523265838623
3824.1267771720886,2.866625980270328,2.866839647293091
